,Title,Date,Sentiment_VADER,Sentiment_TextBlob,Sentiment_Average
1096,3 Companies Leading Tesla in Autonomous Driving - The Motley Fool,2022-04-28,-0.4404,0.5,0.029799999999999993
1098,What Tesla's New Texas Gigafactory Means for the Cybertruck and ... - MUO - MakeUseOf,2022-04-28,0.0,0.13636363636363635,0.06818181818181818
1097,"A Tesla Model 3 After Nearly 50,000 Miles - What Was Learned - Torque News",2022-04-28,0.0,0.1,0.05
1095,Inside Clean Energy: US Electric Vehicle Sales Soared in First ... - InsideClimate News,2022-04-28,0.5859,0.30833333333333335,0.44711666666666666
1090,Breakingviews: Elon Musk can't buy his other “censorship” foe - Reuters,2022-04-28,-0.4404,-0.125,-0.2827
1093,"Tesla Model 3 owner catches a body shop replacing his car parts ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-04-28,0.0,0.0,0.0
1092,3 Stocks That Could Be Worth More Than Tesla by 2030 - The Motley Fool,2022-04-28,-0.25,0.4666666666666666,0.10833333333333331
1091,Elon Musk wins SolarCity Tesla shareholder lawsuit - Business Insider,2022-04-28,0.4215,0.3,0.36075
1089,Elon Musk must continue to have his Tesla tweets checked before posting - Engadget,2022-04-28,0.0,0.0,0.0
1094,Tesla Model X is the fastest-selling used car in the United States last month - TESLARATI,2022-04-28,0.4215,0.0,0.21075
1107,Travis County leads the electric car boom - Axios,2022-04-29,0.0,0.0,0.0
1106,Which Tesla To Buy? Is Tesla FSD Worth It? What About Other EVs? - CleanTechnica,2022-04-29,0.3485,0.0875,0.21799999999999997
1104,Tesla to fix Track Mode bug with OTA software update - Drive Tesla Canada,2022-04-29,0.0,0.0,0.0
1108,Watch Quavo Focus on Phone While His Tesla's Autopilot Handles ... - Complex,2022-04-29,0.0,-0.3,-0.15
1102,Tesla recalls 48000 U.S. vehicles over speed display - Reuters,2022-04-29,0.0,0.0,0.0
1101,Elon Musk unloads $8.4 billion of Tesla stock to finance Twitter ... - The Verge,2022-04-29,0.0,0.0,0.0
1100,Elon Musk sells $8.5bn-worth of Tesla shares after Twitter deal - The Guardian,2022-04-29,0.296,0.0,0.148
1099,Elon Musk Offloads $4 Billion of Tesla Shares - TIME,2022-04-29,0.296,0.0,0.148
1103,Recall Alert: Tesla Model 3 - Kelley Blue Book,2022-04-29,0.296,0.0,0.148
1105,Death to the car dealership — the Tesla sales model is poised to take over America - MarketWatch,2022-04-30,-0.4404,0.0,-0.2202
1109,Tesla’s Unconventional Sales Model Could Mark the End of Traditional Car Dealerships - CleanTechnica,2022-05-01,0.0,0.0,0.0
1110,"Detroit automakers aren't letting up on a long-standing rivalry, even as they pivot to take on Tesla - CNBC",2022-05-01,0.0,0.0,0.0
1112,Tesla Model 3 Owner Catches Body Shop Replacing His Car Parts After Renting It On Turo (Video) - CleanTechnica,2022-05-01,0.0,0.0,0.0
1113,BMW i4 M50 Fights Tesla Model 3 Performance In Drag Race - BMWBLOG,2022-05-01,-0.5574,-0.1,-0.3287
1114,"Ram Has a Product That Ford, GM, Rivian and Tesla Won't Like - TheStreet",2022-05-01,-0.2755,0.0,-0.13775
1115,"Tesla Plaid Drag Races Dodge Charger Hellcat, Gap Can Be Seen ... - autoevolution",2022-05-01,-0.2263,-0.1,-0.16315000000000002
1122,"Tesla Model S Plaid faces a 1,400 hp Nissan GTR and a 1,000 hp ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-05-02,0.0,0.0,0.0
1125,"Tesla recalls *one* 2022 Model X, replaces vehicle over missing hardware - TESLARATI",2022-05-02,-0.296,-0.2,-0.248
1123,Tesla can benefit by manufacturing electric vehicles in India: Nitin Gadkari - HT Auto,2022-05-02,0.4588,0.0,0.2294
1121,Tesla bid to open dealership in St. Pete moves forward - WFLA,2022-05-02,0.0,0.0,0.0
1111,China’s COVID hard line eats into everything from Teslas to tacos - Al Jazeera English,2022-05-02,-0.1027,-0.14583333333333334,-0.12426666666666666
1119,Tesla Sales Model Gains Momentum; Will Others Join the Race? - Nasdaq,2022-05-02,0.5574,0.0,0.2787
1116,Tesla’s Elon Musk alleged to have “shadow crew” who egged on Twitter acquisition - TESLARATI,2022-05-02,0.0,-0.1,-0.05
1117,Tesla Full Self Driving Beta: How Close to Level 5 Autonomy? - CleanTechnica,2022-05-02,0.0,0.35,0.175
1120,Tesla prepares for ‘monstrous’ Q2 with Fremont factory running 10-20% above capacity: analyst - TESLARATI,2022-05-02,0.0,0.0,0.0
1118,Morgan Stanley analysts: Tesla Insurance has potential to become a ... - Repairer Driven News,2022-05-02,0.0,0.0,0.0
1126,EXCLUSIVE Shanghai authorities stepped up to help Tesla reopen ... - Reuters,2022-05-03,0.6037,0.0,0.30185
1127,Ex-Tesla engineer aims to build next-generation battery materials in ... - Reuters,2022-05-03,0.0,0.0,0.0
1128,Ex-Tesla Engineer Building Silicon Anode Plant As U.S. Amps Up ... - Forbes,2022-05-03,0.0,0.0,0.0
1129,"Tesla recalling more than 48,000 Model 3 vehicles due to problem with speedometer - FOX 13 Tampa",2022-05-03,-0.4019,0.1875,-0.10719999999999999
1130,Ford did what Tesla won't - The Verge,2022-05-03,0.0,0.0,0.0
1132,Tesla Supercharger brings high-speed EV charging to Soldotna - Kenai Peninsula Online,2022-05-03,0.0,0.0,0.0
1133,Man Catches Aftermarket Shop Testing Parts on His Turo Tesla - The Drive,2022-05-03,0.0,0.0,0.0
1134,"Jared Padalecki Car Crash Details Revealed, Tesla Hurled Over Wall Into Utility Pole - ComicBook.com",2022-05-03,-0.4019,0.0,-0.20095
1124,Tesla dominates first quarter EV sales in California - The Driven,2022-05-03,0.0516,0.25,0.1508
1131,Republicans & Democrats Both Buy Teslas - CleanTechnica,2022-05-03,0.0,0.0,0.0
1142,Long-term Model 3 testing reveals the worst months to drive a Tesla - Notebookcheck.net,2022-05-04,-0.6249,-1.0,-0.81245
1145,"Tesla Model Y Performance: la prima ""made in Berlin"" - Hardware Upgrade",2022-05-04,0.0,0.0,0.0
1144,Boston Dynamics Makes Fun of Tesla Optimus: Spot Is Not Just a ... - autoevolution,2022-05-04,0.6597,0.3,0.47985
1143,Tesla Model Y Performance - Sniktitt - Tek.no,2022-05-04,0.0,0.0,0.0
1141,Yellow Cab Tesla drives into Greater Columbus Convention Center - ABC6OnYourSide.com,2022-05-04,0.3612,0.13333333333333333,0.2472666666666667
1139,Tesla (TSLA) plans to expand Shanghai Gigafactory - Shacknews,2022-05-04,0.3182,0.0,0.1591
1138,"Video shows Tesla has added the center screen tilting function to ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-05-04,0.0,-0.1,-0.05
1137,Tilting Display Spotted on Tesla Model S - PCMag,2022-05-04,0.0,0.0,0.0
1136,JPMorgan lawsuit against Tesla unlikely to yield quick ruling - Reuters,2022-05-04,-0.2263,-0.08333333333333334,-0.15481666666666666
1135,"Tesla most ‘future-ready’ carmaker, China’s BYD rising: Report - Al Jazeera English",2022-05-04,0.0,0.25,0.125
1140,"Tesla charging station arrives in Torrey Hills, planning board hoped ... - Del Mar Times",2022-05-04,0.3818,0.0,0.1909
1155,Tesla's second Service Center in Mississippi coming later this year - Drive Tesla Canada,2022-05-05,0.0,-0.03333333333333333,-0.016666666666666666
1154,Elon Musk Explained How His Brain Works in a Viral TED Talk - Men's Health,2022-05-05,0.0,0.0,0.0
1153,UK Tesla owners get Disney+ at last - Pocket-lint,2022-05-05,0.0,0.0,0.0
1152,"The owner of the rented Tesla Model 3 on Turo says he did call the ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-05-05,0.0,0.0,0.0
1151,GM CEO Mary Barra's plan for overtaking Tesla - Yahoo Finance,2022-05-05,0.0,0.0,0.0
1149,"Tesla Is Now Supporting Over 600,000 Jobs - CleanTechnica",2022-05-05,0.4404,0.25,0.3452
1148,"Tesla To Expand Shanghai Factory, Thanks Authorities For Help In Reopening - CarScoops",2022-05-05,0.7845,0.2,0.49224999999999997
1147,Insurer accused of unfairly raising premiums based on false collision ... - Repairer Driven News,2022-05-05,-0.5719,-0.45000000000000007,-0.51095
1146,Tesla bull Ron Baron says Musk got an 'incredibly cheap' deal on Twitter - CNBC,2022-05-05,0.0,0.4,0.2
1150,Tesla Giga Berlin will reportedly expand by 30 percent to make way for future operations - TESLARATI,2022-05-05,0.3182,0.0,0.1591
1165,"Hot Tesla Roadster Coming Next Year, No Longer A Price On Website - CleanTechnica",2022-05-06,-0.296,0.125,-0.08549999999999999
1164,"Tesla confirms reintroduction of Model S/X screen tilt, adds new ... - Drive Tesla Canada",2022-05-06,0.0,0.13636363636363635,0.06818181818181818
1163,Ford throws shade at Tesla with a new ad celebrating workers - TNW,2022-05-06,0.5719,0.13636363636363635,0.35413181818181816
1162,"Cords cut at Tesla charging station in Cincinnati, second time in a week - FOX19",2022-05-06,-0.2732,0.0,-0.1366
1160,Tesla targets pre-lockdown output in Shanghai by mid-May - Reuters,2022-05-06,0.0,0.0,0.0
1159,Vale signs deal with Tesla to provide Voisey's Bay nickel for electric vehicles - CBC.ca,2022-05-06,0.0,0.0,0.0
1156,Tesla Will Cover Travel Costs for Employees Seeking Abortions - The New York Times,2022-05-06,0.0,0.13636363636363635,0.06818181818181818
1161,"Tesla, Echoing Musk, Says ESG Metrics Are 'Fundamentally Flawed' - Bloomberg",2022-05-06,0.0,-0.5,-0.25
1157,Brazil's Vale signs long-term deal to supply Tesla with nickel - Reuters,2022-05-06,0.0,0.0,0.0
1158,Elon Musk and Tesla have quietly seen success with cobalt-free EV ... - Deseret News,2022-05-06,0.5719,0.15,0.36095
1166,"The companies paying travel costs for abortions: Tesla, Amazon, Citi on small but growing list - Fox Business",2022-05-07,0.34,-0.25,0.04500000000000001
1167,Tesla sues former engineer for allegedly stealing its ... - The Verge,2022-05-07,-0.5719,-0.05,-0.31095
1168,Tesla sues ex-staffer for retaining company secrets on personal devices - Business Insider,2022-05-07,0.0,0.0,0.0
1169,A Deep Dive Into Tesla’s Corporate Governance Approach - CleanTechnica,2022-05-07,0.0,0.0,0.0
1170,Tesla’s 2021 Impact Report — Exiting The Fossil Fuel Era - CleanTechnica,2022-05-07,0.0,0.0,0.0
1171,Tesla Phone Release Date: When Is Musk Launching A Smartphone? - Screen Rant,2022-05-07,-0.34,0.0,-0.17
1172,Tesla China To Expand Annual Capacity To 1 Million Cars - CarNewsChina.com,2022-05-07,0.3182,0.0,0.1591
1173,Tesla reveals its battery supply chain that includes nickel price ... - Notebookcheck.net,2022-05-07,0.0,0.0,0.0
1174,"Giga Texas construction moments: Tesla Cybertruck as an ice cream ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-05-07,0.0,0.0,0.0
1175,Vancouver company launches first Tesla-only car share - The Tri-City News,2022-05-07,0.296,0.25,0.273
1185,Moment Italian police storm £570m superyacht 'owned by Vladimir Putin' - Daily Mail,2022-05-08,0.0,0.0,0.0
1184,"NSO Group keeping owners 'in the dark', manager says - Financial Times",2022-05-08,0.0,-0.075,-0.0375
1181,"Tesla secures long-term nickel supply, joins hands with Brazil miner - HT Auto",2022-05-08,0.3182,0.0,0.1591
1178,Why Is Tesla’s Yoke A “Safety Risk” But Lexus’ Yoke “Kinda Wonderful?” - CleanTechnica,2022-05-08,0.0,1.0,0.5
1179,Tesla Model 3 Owner On Turo Says He Did Call The Police Only To Hear “It’s A Civil Matter” — More Story Updates - CleanTechnica,2022-05-08,0.0,0.25,0.125
1177,Tesla’s Recycled Batteries: Almost 92% Reuse Of Raw Materials - CleanTechnica,2022-05-08,0.0,-0.23076923076923078,-0.11538461538461539
1176,Tesla's 9-Word Rule Every Employee Has to Follow Is Simply Brilliant - Inc.,2022-05-08,0.5859,0.9,0.74295
1180,Tesla Visited The DRC & Argentina For Environmental & Societal Risk Assessments - CleanTechnica,2022-05-08,-0.2732,0.0,-0.1366
1195,Bruker Launches Novel 7 Tesla and 9.4 Tesla Preclinical MRI Magnets - Business Wire,2022-05-09,0.3182,0.0,0.1591
1192,VW CEO Herbert Diess sees tight electric car race with Tesla - Automotive News Europe,2022-05-09,0.0,-0.17857142857142858,-0.08928571428571429
1194,Tesla owner publicly apologizes for deliberately fabricating false news - Gizchina.com,2022-05-09,0.3612,-0.20000000000000004,0.08059999999999999
1193,You can hack Apple CarPlay into a Tesla using — what else ... - The Verge,2022-05-09,0.0,0.0,0.0
1191,"GRAPH: Nickel, graphite make up half Tesla's battery emissions ... - MINING.com",2022-05-09,0.0,-0.16666666666666666,-0.08333333333333333
1188,Tesla sues thermal engineer for allegedly stealing secrets of “Dojo” supercomputer - Ars Technica,2022-05-09,-0.5719,-0.1,-0.33594999999999997
1187,Is Tesla Doomed If Elon Musk Buys Twitter? - The Motley Fool,2022-05-09,-0.7964,0.6,-0.09820000000000001
1182,1 Supercar Teslas Can't Beat To 60 MPH (And 20 They Can) - HotCars,2022-05-09,0.0,0.0,0.0
1186,"Tesla covers travel costs for out-of-state health care including, reportedly, abortions - CNBC",2022-05-09,0.4939,0.0,0.24695
1183,"Scotty Kilmer Bashes Elon Musk's Tesla, Calls Its Customers ""Fools"" - autoevolution",2022-05-09,0.0,0.0,0.0
1205,"U.S. EV registrations surge 60% in Q1, driven by Tesla, Ford, new ... - Automotive News",2022-05-10,0.0,0.13636363636363635,0.06818181818181818
1204,Inside Elon Musk's mystery plan for Texas - E&E News by POLITICO,2022-05-10,0.0,0.0,0.0
1203,Elon Musk says Tesla open to buying a mining company - MINING ... - MINING.com,2022-05-10,0.0,0.0,0.0
1202,Panasonic weighs building new U.S. battery plant for Tesla - Nikkei Asia,2022-05-10,0.0,0.13636363636363635,0.06818181818181818
1190,Has Tesla changed its plan to start selling in India? - Quartz,2022-05-10,0.0,0.0,0.0
1189,Tesla halts production in Shanghai over supply issues: Report - Al Jazeera English,2022-05-10,0.0,0.0,0.0
1199,Tesla recalls nearly 130K vehicles due to overheating infotainment system - CNN,2022-05-10,0.0,-0.012499999999999997,-0.006249999999999999
1198,"Tesla recalls 130,000 EVs for touch screen malfunctions - Al Jazeera English",2022-05-10,0.0,0.0,0.0
1197,Tesla recalls 130000 vehicles in U.S. over touchscreen display ... - Reuters,2022-05-10,0.0,0.0,0.0
1196,Musk says he will stay at Tesla as long as he is useful - Reuters,2022-05-10,0.4404,0.125,0.2827
1200,Elon Musk’s Tesla factory workers sleeping on-site and working 12-hour shifts six days a week - Fortune,2022-05-10,0.0,0.0,0.0
1201,Tesla crashes into bank in Kaysville - FOX 13 News Utah,2022-05-10,0.0,0.0,0.0
1212,Tesla Recalls 130000 Vehicles in U.S. Over Software Bug - HYPEBEAST,2022-05-11,0.0,0.0,0.0
1215,Tesla might stop taking orders for some models amid huge demand - Mashable,2022-05-11,-0.1027,0.4000000000000001,0.14865000000000003
1214,Tesla's stock slide raises doubts about Elon Musk's Twitter purchase - KVIA,2022-05-11,-0.296,0.0,-0.148
1213,"Elon Musk, an erratic visionary, revels in contradiction - The Associated Press",2022-05-11,0.34,0.0,0.17
1211,U.S. judge says Musk recklessly tweeted that 'funding secured' for ... - Reuters,2022-05-11,0.4019,0.0,0.20095
1209,Tesla crash into Columbus convention center: Watch video - The Columbus Dispatch,2022-05-11,-0.4019,-0.1,-0.25095
1208,Tesla's China Sales Take A Pounding As Covid Lockdown Drags On - Forbes,2022-05-11,-0.1779,0.0,-0.08895
1207,Tesla's China sales dive 98% as lockdowns take a toll - CNN,2022-05-11,0.0,0.0,0.0
1210,Video shows Tesla crashing into Columbus convention center at 70 mph - 10TV,2022-05-11,0.0,-0.1,-0.05
1206,Tesla exports first cars from Shanghai since reopening plant - media - Reuters,2022-05-11,0.0,0.25,0.125
1225,It's Race Time: Tesla Model S Plaid Vs McLaren 765LT - HotCars,2022-05-12,0.0,0.0,0.0
1224,How Do Car Seats Fit in a 2022 Tesla Model S? - Cars.com,2022-05-12,0.3612,0.4,0.38060000000000005
1223,"Tesla might stop taking vehicle orders beyond a certain period of ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-05-12,-0.0258,0.21428571428571427,0.09424285714285714
1222,Could Tesla Be the Most Innovative Company in the World? - MUO - MakeUseOf,2022-05-12,0.4927,0.5,0.49635
1220,The Tesla Tipping Point - Texas CEO Magazine,2022-05-12,0.0,0.0,0.0
1219,3 dead as Tesla Model S smashes into construction equipment in ... - The Santa Rosa Press Democrat,2022-05-12,-0.6486,-0.2,-0.4243
1218,The Lunch With Elon Musk That Led To Tesla - CleanTechnica,2022-05-12,0.0,0.0,0.0
1217,'The most dumb thing': Elon Musk dismisses hydrogen as tool for energy storage - CNBC,2022-05-12,-0.3597,0.0625,-0.1486
1216,Musk looks to scrap Tesla margin loan with new Twitter funding ... - Reuters,2022-05-12,0.0,0.13636363636363635,0.06818181818181818
1221,Watch Tesla Model 3 Fly Into Columbus Convention Center At 70 MPH - CarScoops,2022-05-12,0.0,0.35000000000000003,0.17500000000000002
1233,"Electric Vehicle Expo: Test drive Tesla and other EVs, recycle ... - Reno Gazette Journal",2022-05-13,0.0,-0.125,-0.0625
1235,Now You Can't Get a Tesla Cybertruck Until 2027 - MotorBiscuit,2022-05-13,0.0,0.0,0.0
1234,3 killed when Tesla slams into construction equipment in Newport Beach - The Mercury News,2022-05-13,-0.6705,-0.2,-0.43525
1232,Elon Musk dashes hopes of Tesla fans in India – entry plan put on hold - Business Insider India,2022-05-13,0.4215,0.0,0.21075
1230,"LVMPD: Woman steals Tesla from Las Vegas resort, collides with another Tesla at charging station - Fox 5 Las Vegas",2022-05-13,-0.6597,0.0,-0.32985
1229,Car bosses warn of supply chain threat to electric vehicle rollout - Financial Times,2022-05-13,-0.5859,0.0,-0.29295
1228,"Yes, Tesla has issued recalls for at least a quarter of the cars it has sold - VERIFYThis.com",2022-05-13,0.4019,-0.3,0.050949999999999995
1227,The Parable of the Tesla and SolarCity Deal—Lessons Learned - Bloomberg Law,2022-05-13,0.0,0.0,0.0
1226,Exclusive: Tesla puts India entry plan on hold after deadlock on tariffs - Reuters,2022-05-13,-0.2263,0.0,-0.11315
1231,Here's How Tesla Contributed To CO2 Emissions Savings In 2021 - Screen Rant,2022-05-13,-0.34,0.0,-0.17
1237,"Video shows Tesla jumping curb and crashing into convention center in Columbus, Ohio - KFSN-TV",2022-05-14,0.0,-0.1,-0.05
1239,Tesla Brings Back The Cyberwhistle But It Can Only Be Purchased Using Doge Coin - Torque News,2022-05-14,0.0,0.0,0.0
1241,YouTubers Turned a Tesla Model 3 Into a Giant Tank. But Will It Work? - The Drive,2022-05-14,0.0,0.0,0.0
1242,The cheapest states in the US to buy an EV - Quartz,2022-05-14,0.0,0.0,0.0
